Shree R R Bhosale Primary Scl.;"""Shree R R Bhosale Primary Scl."",";;Shree R R Bhosale Primary Scl.;"""Shree R R Bhosale Primary Scl."","
Zpps Doshiwasti;"""Zpps Doshiwasti"",";;Zpps Doshiwasti;"""Zpps Doshiwasti"","
Zpps Shindewasti;"""Zpps Shindewasti"",";;Zpps Shindewasti;"""Zpps Shindewasti"","
Zpps Chavanwasti;"""Zpps Chavanwasti"",";;Zpps Chavanwasti;"""Zpps Chavanwasti"","
Zpps Chakati;"""Zpps Chakati"",";;Zpps Chakati;"""Zpps Chakati"","
Zpps Tanpurewasti;"""Zpps Tanpurewasti"",";;Zpps Tanpurewasti;"""Zpps Tanpurewasti"","
Zpps Reda;"""Zpps Reda"",";;Zpps Reda;"""Zpps Reda"","
Kai Shahaiirao Patil M. Vid.;"""Kai Shahaiirao Patil M. Vid."",";;Kai Shahaiirao Patil M. Vid.;"""Kai Shahaiirao Patil M. Vid."","
Zpps Katimala (Reda);"""Zpps Katimala (Reda)"",";;Zpps Katimala (Reda);"""Zpps Katimala (Reda)"","
Zpps Redani;"""Zpps Redani"",";;Zpps Redani;"""Zpps Redani"","
Zpps Kale Wasti;"""Zpps Kale Wasti"",";;Zpps Kale Wasti;"""Zpps Kale Wasti"","
Vikaswadi;"""Vikaswadi"",";;Vikaswadi;"""Vikaswadi"","
Zpps Kalkute Wasti;"""Zpps Kalkute Wasti"",";;Zpps Kalkute Wasti;"""Zpps Kalkute Wasti"","
Karmveer Bhaurao Patil Vid;"""Karmveer Bhaurao Patil Vid"",";;Karmveer Bhaurao Patil Vid;"""Karmveer Bhaurao Patil Vid"","
Zpps Kadam Wasti;"""Zpps Kadam Wasti"",";;Zpps Kadam Wasti;"""Zpps Kadam Wasti"","
Zpps Dattnagar;"""Zpps Dattnagar"",";;Zpps Dattnagar;"""Zpps Dattnagar"","
Zpps Thavarewasti (Shankarnagar);"""Zpps Thavarewasti (Shankarnagar)"",";;Zpps Thavarewasti (Shankarnagar);"""Zpps Thavarewasti (Shankarnagar)"","
Zpps Khorochi;"""Zpps Khorochi"",";;Zpps Khorochi;"""Zpps Khorochi"","
Zpps Sakhare Wasti;"""Zpps Sakhare Wasti"",";;Zpps Sakhare Wasti;"""Zpps Sakhare Wasti"","
Zpps Deshmukhwadi;"""Zpps Deshmukhwadi"",";;Zpps Deshmukhwadi;"""Zpps Deshmukhwadi"","
Madymic Vid Khorochi;"""Madymic Vid Khorochi"",";;Madymic Vid Khorochi;"""Madymic Vid Khorochi"","
Zpps Kokareshirsagarwasti;"""Zpps Kokareshirsagarwasti"",";;Zpps Kokareshirsagarwasti;"""Zpps Kokareshirsagarwasti"","
Zpps Jadhavwasti;"""Zpps Jadhavwasti"",";;Zpps Jadhavwasti;"""Zpps Jadhavwasti"","
Zpps Boratwadi;"""Zpps Boratwadi"",";;Zpps Boratwadi;"""Zpps Boratwadi"","
Zpps Savase Wasti;"""Zpps Savase Wasti"",";;Zpps Savase Wasti;"""Zpps Savase Wasti"","
Zpps Borade-Hegadkar Wasti;"""Zpps Borade-Hegadkar Wasti"",";;Zpps Borade-Hegadkar Wasti;"""Zpps Borade-Hegadkar Wasti"","
Madhyamik Vidhyalaya Boratwadi;"""Madhyamik Vidhyalaya Boratwadi"",";;Madhyamik Vidhyalaya Boratwadi;"""Madhyamik Vidhyalaya Boratwadi"","
Zpps Ganeshwadi;"""Zpps Ganeshwadi"",";;Zpps Ganeshwadi;"""Zpps Ganeshwadi"","
Zpps Lumewasti;"""Zpps Lumewasti"",";;Zpps Lumewasti;"""Zpps Lumewasti"","
Zpps Limbudi ;"""Zpps Limbudi "",";;Zpps Limbudi ;"""Zpps Limbudi "","
Zpps Gondi;"""Zpps Gondi"",";;Zpps Gondi;"""Zpps Gondi"","
Zpps Sch Ozhare;"""Zpps Sch Ozhare"",";;Zpps Sch Ozhare;"""Zpps Sch Ozhare"","
Zpps Pimpri [Br];"""Zpps Pimpri [Br]"",";;Zpps Pimpri [Br];"""Zpps Pimpri [Br]"","
Navjeevan Vidyalaya Pimpri Bk;"""Navjeevan Vidyalaya Pimpri Bk"",";;Navjeevan Vidyalaya Pimpri Bk;"""Navjeevan Vidyalaya Pimpri Bk"","
Zpps Bhandalkarwasti;"""Zpps Bhandalkarwasti"",";;Zpps Bhandalkarwasti;"""Zpps Bhandalkarwasti"","
Zpps Sutarwasti;"""Zpps Sutarwasti"",";;Zpps Sutarwasti;"""Zpps Sutarwasti"","
Zpps Giravi;"""Zpps Giravi"",";;Zpps Giravi;"""Zpps Giravi"","
Zpps Dislewasti;"""Zpps Dislewasti"",";;Zpps Dislewasti;"""Zpps Dislewasti"","
Zpps Patilwasti;"""Zpps Patilwasti"",";;Zpps Patilwasti;"""Zpps Patilwasti"","
Madhamik Vidyalaya Giravi;"""Madhamik Vidyalaya Giravi"",";;Madhamik Vidyalaya Giravi;"""Madhamik Vidyalaya Giravi"","
Zpps Narshinhpur;"""Zpps Narshinhpur"",";;Zpps Narshinhpur;"""Zpps Narshinhpur"","
Zpps Adobawasti;"""Zpps Adobawasti"",";;Zpps Adobawasti;"""Zpps Adobawasti"","
Chaitanya Vidyalaya Nir.Nar.;"""Chaitanya Vidyalaya Nir.Nar."",";;Chaitanya Vidyalaya Nir.Nar.;"""Chaitanya Vidyalaya Nir.Nar."","
Zpps Sc Laxminagar N;"""Zpps Sc Laxminagar N"",";;Zpps Sc Laxminagar N;"""Zpps Sc Laxminagar N"","
Shrr Shiv Pravati Eng Med;"""Shrr Shiv Pravati Eng Med"",";;Shrr Shiv Pravati Eng Med;"""Shrr Shiv Pravati Eng Med"","
Zpps Tznu;"""Zpps Tznu"",";;Zpps Tznu;"""Zpps Tznu"","
Zpps Chavanwasti;"""Zpps Chavanwasti"",";;Zpps Chavanwasti;"""Zpps Chavanwasti"","
Zpps Bawada No 1;"""Zpps Bawada No 1"",";;Zpps Bawada No 1;"""Zpps Bawada No 1"","
Zpps Barawafata;"""Zpps Barawafata"",";;Zpps Barawafata;"""Zpps Barawafata"","
Zpps Ramaraowasti;"""Zpps Ramaraowasti"",";;Zpps Ramaraowasti;"""Zpps Ramaraowasti"","
Zpps Patilwasti;"""Zpps Patilwasti"",";;Zpps Patilwasti;"""Zpps Patilwasti"","
Zpps Bagalfata;"""Zpps Bagalfata"",";;Zpps Bagalfata;"""Zpps Bagalfata"","
Zpps Malwadi;"""Zpps Malwadi"",";;Zpps Malwadi;"""Zpps Malwadi"","
Zpps Shetewasti;"""Zpps Shetewasti"",";;Zpps Shetewasti;"""Zpps Shetewasti"","
Zpps Bhurkundwasti;"""Zpps Bhurkundwasti"",";;Zpps Bhurkundwasti;"""Zpps Bhurkundwasti"","
Shri Shivaji Primary Vidyalaya;"""Shri Shivaji Primary Vidyalaya"",";;Shri Shivaji Primary Vidyalaya;"""Shri Shivaji Primary Vidyalaya"","
Kai Shahajirao Patil Pri. Asr.;"""Kai Shahajirao Patil Pri. Asr."",";;Kai Shahajirao Patil Pri. Asr.;"""Kai Shahajirao Patil Pri. Asr."","
Shri Shivaji Vidhyalay;"""Shri Shivaji Vidhyalay"",";;Shri Shivaji Vidhyalay;"""Shri Shivaji Vidhyalay"","
Zpps Rajvardennagar;"""Zpps Rajvardennagar"",";;Zpps Rajvardennagar;"""Zpps Rajvardennagar"","
Jijamata Eng. Med Sc Srati ;"""Jijamata Eng. Med Sc Srati "",";;Jijamata Eng. Med Sc Srati ;"""Jijamata Eng. Med Sc Srati "","
S.B.Patil Public  School  Bawada (Marathi Med);"""S.B.Patil Public  School  Bawada (Marathi Med)"",";;S.B.Patil Public  School  Bawada (Marathi Med);"""S.B.Patil Public  School  Bawada (Marathi Med)"","
S.B.Patil Eng. Med.  Public  School  Bawada ;"""S.B.Patil Eng. Med.  Public  School  Bawada "",";;S.B.Patil Eng. Med.  Public  School  Bawada ;"""S.B.Patil Eng. Med.  Public  School  Bawada "","
Zpps Sarati;"""Zpps Sarati"",";;Zpps Sarati;"""Zpps Sarati"","
Jijamata Vidhyalaya ,Sarati;"""Jijamata Vidhyalaya ,Sarati"",";;Jijamata Vidhyalaya ,Sarati;"""Jijamata Vidhyalaya ,Sarati"","
Jijamata Pry Vid. Sarati;"""Jijamata Pry Vid. Sarati"",";;Jijamata Pry Vid. Sarati;"""Jijamata Pry Vid. Sarati"","
Zpps Kacharewadi;"""Zpps Kacharewadi"",";;Zpps Kacharewadi;"""Zpps Kacharewadi"","
Zpps Bhusahebnagar;"""Zpps Bhusahebnagar"",";;Zpps Bhusahebnagar;"""Zpps Bhusahebnagar"","
Zpps Lasurne;"""Zpps Lasurne"",";;Zpps Lasurne;"""Zpps Lasurne"","
Zpps Takale Wasti;"""Zpps Takale Wasti"",";;Zpps Takale Wasti;"""Zpps Takale Wasti"","
Zpps Waghamode Wasti;"""Zpps Waghamode Wasti"",";;Zpps Waghamode Wasti;"""Zpps Waghamode Wasti"","
Zpps Waghamode Mala;"""Zpps Waghamode Mala"",";;Zpps Waghamode Mala;"""Zpps Waghamode Mala"","
Zpps Patil Wasti;"""Zpps Patil Wasti"",";;Zpps Patil Wasti;"""Zpps Patil Wasti"","
Shri Nilkantheshwar Vid;"""Shri Nilkantheshwar Vid"",";;Shri Nilkantheshwar Vid;"""Shri Nilkantheshwar Vid"","
Litil Hart Eng.School Lasurne;"""Litil Hart Eng.School Lasurne"",";;Litil Hart Eng.School Lasurne;"""Litil Hart Eng.School Lasurne"","
Shembekar Wasti;"""Shembekar Wasti"",";;Shembekar Wasti;"""Shembekar Wasti"","
Zpps Machale Wasti;"""Zpps Machale Wasti"",";;Zpps Machale Wasti;"""Zpps Machale Wasti"","
Zpps Thoratwadi;"""Zpps Thoratwadi"",";;Zpps Thoratwadi;"""Zpps Thoratwadi"","
Zpps Belawadi;"""Zpps Belawadi"",";;Zpps Belawadi;"""Zpps Belawadi"","
Zpps Jamdar Wasti;"""Zpps Jamdar Wasti"",";;Zpps Jamdar Wasti;"""Zpps Jamdar Wasti"","
Shri Chatrapati H Scl Belawadi;"""Shri Chatrapati H Scl Belawadi"",";;Shri Chatrapati H Scl Belawadi;"""Shri Chatrapati H Scl Belawadi"","
Dr Appasaheb Pawar Kurshi Vid Bori;"""Dr Appasaheb Pawar Kurshi Vid Bori"",";;Dr Appasaheb Pawar Kurshi Vid Bori;"""Dr Appasaheb Pawar Kurshi Vid Bori"","
Zpps Bori;"""Zpps Bori"",";;Zpps Bori;"""Zpps Bori"","
Zpps Bhise Wasti;"""Zpps Bhise Wasti"",";;Zpps Bhise Wasti;"""Zpps Bhise Wasti"","
Zpps Mali Wasti;"""Zpps Mali Wasti"",";;Zpps Mali Wasti;"""Zpps Mali Wasti"","
Zpps Waghamode Wasti;"""Zpps Waghamode Wasti"",";;Zpps Waghamode Wasti;"""Zpps Waghamode Wasti"","
Zpps Jagtap Wasti;"""Zpps Jagtap Wasti"",";;Zpps Jagtap Wasti;"""Zpps Jagtap Wasti"","
Bori High School, Bori;"""Bori High School, Bori"",";;Bori High School, Bori;"""Bori High School, Bori"","
Zpps Babalwadi;"""Zpps Babalwadi"",";;Zpps Babalwadi;"""Zpps Babalwadi"","
Zpps Mohitewadi;"""Zpps Mohitewadi"",";;Zpps Mohitewadi;"""Zpps Mohitewadi"","
Zpps Patil Wasti;"""Zpps Patil Wasti"",";;Zpps Patil Wasti;"""Zpps Patil Wasti"","
Shri Chatrapati High Sch Paritwadi;"""Shri Chatrapati High Sch Paritwadi"",";;Shri Chatrapati High Sch Paritwadi;"""Shri Chatrapati High Sch Paritwadi"","
Zpps Junkshan;"""Zpps Junkshan"",";;Zpps Junkshan;"""Zpps Junkshan"","
Nandikeshwar Vid. Junkshan;"""Nandikeshwar Vid. Junkshan"",";;Nandikeshwar Vid. Junkshan;"""Nandikeshwar Vid. Junkshan"","
Dephodils Eng.Med.School Junkshan;"""Dephodils Eng.Med.School Junkshan"",";;Dephodils Eng.Med.School Junkshan;"""Dephodils Eng.Med.School Junkshan"","
Nutan English Pri. School Junkshan;"""Nutan English Pri. School Junkshan"",";;Nutan English Pri. School Junkshan;"""Nutan English Pri. School Junkshan"","
Rajvardhan Eng. Med. Sch. Junction;"""Rajvardhan Eng. Med. Sch. Junction"",";;Rajvardhan Eng. Med. Sch. Junction;"""Rajvardhan Eng. Med. Sch. Junction"","
Kalavati Moholkar Primary Sch. Junction;"""Kalavati Moholkar Primary Sch. Junction"",";;Kalavati Moholkar Primary Sch. Junction;"""Kalavati Moholkar Primary Sch. Junction"","
Zpps Anthurne;"""Zpps Anthurne"",";;Zpps Anthurne;"""Zpps Anthurne"","
Zpps Dalavi Wasti;"""Zpps Dalavi Wasti"",";;Zpps Dalavi Wasti;"""Zpps Dalavi Wasti"","
Zpps Savatamali Nagar;"""Zpps Savatamali Nagar"",";;Zpps Savatamali Nagar;"""Zpps Savatamali Nagar"","
Shree Chatrapati High School;"""Shree Chatrapati High School"",";;Shree Chatrapati High School;"""Shree Chatrapati High School"","
Savitribai Phule M. V. Anthune;"""Savitribai Phule M. V. Anthune"",";;Savitribai Phule M. V. Anthune;"""Savitribai Phule M. V. Anthune"","
Zpps Bhugbalwasti;"""Zpps Bhugbalwasti"",";;Zpps Bhugbalwasti;"""Zpps Bhugbalwasti"","
Creative Mindspace Academy;"""Creative Mindspace Academy"",";;Creative Mindspace Academy;"""Creative Mindspace Academy"","
Zpps Bharnewadi;"""Zpps Bharnewadi"",";;Zpps Bharnewadi;"""Zpps Bharnewadi"","
Zpps Birobawadi;"""Zpps Birobawadi"",";;Zpps Birobawadi;"""Zpps Birobawadi"","
Zpps Boratewadi;"""Zpps Boratewadi"",";;Zpps Boratewadi;"""Zpps Boratewadi"","
Zpps Mhasake Mala;"""Zpps Mhasake Mala"",";;Zpps Mhasake Mala;"""Zpps Mhasake Mala"","
Zpps Dhapate Wadi;"""Zpps Dhapate Wadi"",";;Zpps Dhapate Wadi;"""Zpps Dhapate Wadi"","
Zpps Kalas;"""Zpps Kalas"",";;Zpps Kalas;"""Zpps Kalas"","
Zpps Vayalwasti;"""Zpps Vayalwasti"",";;Zpps Vayalwasti;"""Zpps Vayalwasti"","
Zpps Nagawadi;"""Zpps Nagawadi"",";;Zpps Nagawadi;"""Zpps Nagawadi"","
Shri Harneshwar Vid Kalas;"""Shri Harneshwar Vid Kalas"",";;Shri Harneshwar Vid Kalas;"""Shri Harneshwar Vid Kalas"","
Zpps Gavdepansarewasti;"""Zpps Gavdepansarewasti"",";;Zpps Gavdepansarewasti;"""Zpps Gavdepansarewasti"","
Zpps Kharatodewasti;"""Zpps Kharatodewasti"",";;Zpps Kharatodewasti;"""Zpps Kharatodewasti"","
Zpps Krchewasti;"""Zpps Krchewasti"",";;Zpps Krchewasti;"""Zpps Krchewasti"","
Harneshwar Eng. Med. School Kalas;"""Harneshwar Eng. Med. School Kalas"",";;Harneshwar Eng. Med. School Kalas;"""Harneshwar Eng. Med. School Kalas"","
Zpps Biranggudi;"""Zpps Biranggudi"",";;Zpps Biranggudi;"""Zpps Biranggudi"","
Zpps Gosavewadi;"""Zpps Gosavewadi"",";;Zpps Gosavewadi;"""Zpps Gosavewadi"","
Zpps Vitthawadi ;"""Zpps Vitthawadi "",";;Zpps Vitthawadi ;"""Zpps Vitthawadi "","
Zpps Pilewadi;"""Zpps Pilewadi"",";;Zpps Pilewadi;"""Zpps Pilewadi"","
Rui;"""Rui"",";;Rui;"""Rui"","
Zpps Mane Lavandwasti;"""Zpps Mane Lavandwasti"",";;Zpps Mane Lavandwasti;"""Zpps Mane Lavandwasti"","
Shri Babir Vidhyalaya, Rui;"""Shri Babir Vidhyalaya, Rui"",";;Shri Babir Vidhyalaya, Rui;"""Shri Babir Vidhyalaya, Rui"","
Zpps Pri Sc Talevasti;"""Zpps Pri Sc Talevasti"",";;Zpps Pri Sc Talevasti;"""Zpps Pri Sc Talevasti"","
Zpps Pimpalacha Mala;"""Zpps Pimpalacha Mala"",";;Zpps Pimpalacha Mala;"""Zpps Pimpalacha Mala"","
Zpps Dagadekokaremarkadwasti;"""Zpps Dagadekokaremarkadwasti"",";;Zpps Dagadekokaremarkadwasti;"""Zpps Dagadekokaremarkadwasti"","
Zpps Thoratwadi;"""Zpps Thoratwadi"",";;Zpps Thoratwadi;"""Zpps Thoratwadi"","
Zpps Akole;"""Zpps Akole"",";;Zpps Akole;"""Zpps Akole"","
Zpps Dhaygudewadi;"""Zpps Dhaygudewadi"",";;Zpps Dhaygudewadi;"""Zpps Dhaygudewadi"","
Zpps Daradewasti;"""Zpps Daradewasti"",";;Zpps Daradewasti;"""Zpps Daradewasti"","
Shri Ankaleshwar Vid. Akole;"""Shri Ankaleshwar Vid. Akole"",";;Shri Ankaleshwar Vid. Akole;"""Shri Ankaleshwar Vid. Akole"","
Zpps Shethfalgadhe;"""Zpps Shethfalgadhe"",";;Zpps Shethfalgadhe;"""Zpps Shethfalgadhe"","
Zpps Inammala;"""Zpps Inammala"",";;Zpps Inammala;"""Zpps Inammala"","
Zpps Wabalewasti;"""Zpps Wabalewasti"",";;Zpps Wabalewasti;"""Zpps Wabalewasti"","
Shri Nageshwar Vidhyalaya;"""Shri Nageshwar Vidhyalaya"",";;Shri Nageshwar Vidhyalaya;"""Shri Nageshwar Vidhyalaya"","
Zpps Savanewasti;"""Zpps Savanewasti"",";;Zpps Savanewasti;"""Zpps Savanewasti"","
Shree Nageshwar Eng Med;"""Shree Nageshwar Eng Med"",";;Shree Nageshwar Eng Med;"""Shree Nageshwar Eng Med"","
English Medium School Shelphalagadhe;"""English Medium School Shelphalagadhe"",";;English Medium School Shelphalagadhe;"""English Medium School Shelphalagadhe"","
Zpps Lamjewadi;"""Zpps Lamjewadi"",";;Zpps Lamjewadi;"""Zpps Lamjewadi"","
Zpps Pimpale;"""Zpps Pimpale"",";;Zpps Pimpale;"""Zpps Pimpale"","
Zpps Khatkalewasti;"""Zpps Khatkalewasti"",";;Zpps Khatkalewasti;"""Zpps Khatkalewasti"","
Zpps Nirgude;"""Zpps Nirgude"",";;Zpps Nirgude;"""Zpps Nirgude"","
Zpps Pawarwasti;"""Zpps Pawarwasti"",";;Zpps Pawarwasti;"""Zpps Pawarwasti"","
Limbrag Mad Vid Nirgude;"""Limbrag Mad Vid Nirgude"",";;Limbrag Mad Vid Nirgude;"""Limbrag Mad Vid Nirgude"","
Zpps Lakdewasti (Nirgude);"""Zpps Lakdewasti (Nirgude)"",";;Zpps Lakdewasti (Nirgude);"""Zpps Lakdewasti (Nirgude)"","
Zpps Sakharshala Baramati Agro Shetphalgade;"""Zpps Sakharshala Baramati Agro Shetphalgade"",";;Zpps Sakharshala Baramati Agro Shetphalgade;"""Zpps Sakharshala Baramati Agro Shetphalgade"","
Zpps Mhasobawadi;"""Zpps Mhasobawadi"",";;Zpps Mhasobawadi;"""Zpps Mhasobawadi"","
Madhyamic Vidhyalaya;"""Madhyamic Vidhyalaya"",";;Madhyamic Vidhyalaya;"""Madhyamic Vidhyalaya"","
Zpps Vayasewadi;"""Zpps Vayasewadi"",";;Zpps Vayasewadi;"""Zpps Vayasewadi"","
 Zpps Bhigvan;""" Zpps Bhigvan"",";; Zpps Bhigvan;""" Zpps Bhigvan"","
Adarsha Vidya Mandir;"""Adarsha Vidya Mandir"",";;Adarsha Vidya Mandir;"""Adarsha Vidya Mandir"","
Bhairavnath Sec & High Sec Vid;"""Bhairavnath Sec & High Sec Vid"",";;Bhairavnath Sec & High Sec Vid;"""Bhairavnath Sec & High Sec Vid"","
Adarsh Madhamik Vid Bhigvan;"""Adarsh Madhamik Vid Bhigvan"",";;Adarsh Madhamik Vid Bhigvan;"""Adarsh Madhamik Vid Bhigvan"","
Vitthalrao Thorat Eng.Sch. Bhigvan;"""Vitthalrao Thorat Eng.Sch. Bhigvan"",";;Vitthalrao Thorat Eng.Sch. Bhigvan;"""Vitthalrao Thorat Eng.Sch. Bhigvan"","
Vitthakrao Thorat Eng Sch. Bhigvan;"""Vitthakrao Thorat Eng Sch. Bhigvan"",";;Vitthakrao Thorat Eng Sch. Bhigvan;"""Vitthakrao Thorat Eng Sch. Bhigvan"","
Kala Mahavidyalay Bhigvan;"""Kala Mahavidyalay Bhigvan"",";;Kala Mahavidyalay Bhigvan;"""Kala Mahavidyalay Bhigvan"","
Kondiram Sadashiv Kshirsagar Eng.Sch. Bhigwan;"""Kondiram Sadashiv Kshirsagar Eng.Sch. Bhigwan"",";;Kondiram Sadashiv Kshirsagar Eng.Sch. Bhigwan;"""Kondiram Sadashiv Kshirsagar Eng.Sch. Bhigwan"","
Kondiram Sadashiv Kshirsagar Sec. Eng.Sch. Bhigwan;"""Kondiram Sadashiv Kshirsagar Sec. Eng.Sch. Bhigwan"",";;Kondiram Sadashiv Kshirsagar Sec. Eng.Sch. Bhigwan;"""Kondiram Sadashiv Kshirsagar Sec. Eng.Sch. Bhigwan"","
Kondiram Sadashiv Kshirsagar Junior College (Art.)  Bhigwan;"""Kondiram Sadashiv Kshirsagar Junior College (Art.)  Bhigwan"",";;Kondiram Sadashiv Kshirsagar Junior College (Art.)  Bhigwan;"""Kondiram Sadashiv Kshirsagar Junior College (Art.)  Bhigwan"","
Kondiram Sadashiv Kshirsagar Madhyak Vidyala Bhigwan;"""Kondiram Sadashiv Kshirsagar Madhyak Vidyala Bhigwan"",";;Kondiram Sadashiv Kshirsagar Madhyak Vidyala Bhigwan;"""Kondiram Sadashiv Kshirsagar Madhyak Vidyala Bhigwan"","
Kondiram Sadashiv Kshirsagar Prathmik Vidyala Bhigwan;"""Kondiram Sadashiv Kshirsagar Prathmik Vidyala Bhigwan"",";;Kondiram Sadashiv Kshirsagar Prathmik Vidyala Bhigwan;"""Kondiram Sadashiv Kshirsagar Prathmik Vidyala Bhigwan"","
Zpps Bhigvan Station;"""Zpps Bhigvan Station"",";;Zpps Bhigvan Station;"""Zpps Bhigvan Station"","
Zpps Diksal;"""Zpps Diksal"",";;Zpps Diksal;"""Zpps Diksal"","
Zpps Takrarwadi;"""Zpps Takrarwadi"",";;Zpps Takrarwadi;"""Zpps Takrarwadi"","
Zpps Madanwadi;"""Zpps Madanwadi"",";;Zpps Madanwadi;"""Zpps Madanwadi"","
Zpps Bandgarwasti;"""Zpps Bandgarwasti"",";;Zpps Bandgarwasti;"""Zpps Bandgarwasti"","
Zpps Maliwasti;"""Zpps Maliwasti"",";;Zpps Maliwasti;"""Zpps Maliwasti"","
Zpps Virwadi No 1;"""Zpps Virwadi No 1"",";;Zpps Virwadi No 1;"""Zpps Virwadi No 1"","
Zpps Virwadi No.2;"""Zpps Virwadi No.2"",";;Zpps Virwadi No.2;"""Zpps Virwadi No.2"","
Madyamic Vidyalay Virwadi No 1;"""Madyamic Vidyalay Virwadi No 1"",";;Madyamic Vidyalay Virwadi No 1;"""Madyamic Vidyalay Virwadi No 1"","
Zpps Sakhundewasti;"""Zpps Sakhundewasti"",";;Zpps Sakhundewasti;"""Zpps Sakhundewasti"","
Zpps Pondhawadi;"""Zpps Pondhawadi"",";;Zpps Pondhawadi;"""Zpps Pondhawadi"","
Zpps Pawarwadi;"""Zpps Pawarwadi"",";;Zpps Pawarwadi;"""Zpps Pawarwadi"","
Zpps Bandgarwadi;"""Zpps Bandgarwadi"",";;Zpps Bandgarwadi;"""Zpps Bandgarwadi"","
Zpps Kubhargaon;"""Zpps Kubhargaon"",";;Zpps Kubhargaon;"""Zpps Kubhargaon"","
Zpps Dhumalwadi;"""Zpps Dhumalwadi"",";;Zpps Dhumalwadi;"""Zpps Dhumalwadi"","
Zpps Bhadalwadi;"""Zpps Bhadalwadi"",";;Zpps Bhadalwadi;"""Zpps Bhadalwadi"","
Zpps Kutalwasti;"""Zpps Kutalwasti"",";;Zpps Kutalwasti;"""Zpps Kutalwasti"","
Zpps Dalaj No 1;"""Zpps Dalaj No 1"",";;Zpps Dalaj No 1;"""Zpps Dalaj No 1"","
Vidya Pratisthan Pri Eng Bhadalwadi;"""Vidya Pratisthan Pri Eng Bhadalwadi"",";;Vidya Pratisthan Pri Eng Bhadalwadi;"""Vidya Pratisthan Pri Eng Bhadalwadi"","
Zpps Dalaj No 2;"""Zpps Dalaj No 2"",";;Zpps Dalaj No 2;"""Zpps Dalaj No 2"","
New English School, Dalaj;"""New English School, Dalaj"",";;New English School, Dalaj;"""New English School, Dalaj"","
Zpps Dalaj No 3;"""Zpps Dalaj No 3"",";;Zpps Dalaj No 3;"""Zpps Dalaj No 3"","
Zpps Maradwadi;"""Zpps Maradwadi"",";;Zpps Maradwadi;"""Zpps Maradwadi"","
Zpps Kalewadi No 1;"""Zpps Kalewadi No 1"",";;Zpps Kalewadi No 1;"""Zpps Kalewadi No 1"","
Zpps Kalewadi No 2;"""Zpps Kalewadi No 2"",";;Zpps Kalewadi No 2;"""Zpps Kalewadi No 2"","
Zpps Kalematrewasti;"""Zpps Kalematrewasti"",";;Zpps Kalematrewasti;"""Zpps Kalematrewasti"","
Zpps Chandgaon;"""Zpps Chandgaon"",";;Zpps Chandgaon;"""Zpps Chandgaon"","
Zpps Palasdev;"""Zpps Palasdev"",";;Zpps Palasdev;"""Zpps Palasdev"","
Zpps Yede Wasti;"""Zpps Yede Wasti"",";;Zpps Yede Wasti;"""Zpps Yede Wasti"","
Shree Palasnath Vid. Palasdev;"""Shree Palasnath Vid. Palasdev"",";;Shree Palasnath Vid. Palasdev;"""Shree Palasnath Vid. Palasdev"","
L.G. Bansude Eng. Med. School Palasdeo;"""L.G. Bansude Eng. Med. School Palasdeo"",";;L.G. Bansude Eng. Med. School Palasdeo;"""L.G. Bansude Eng. Med. School Palasdeo"","
L.G. Bansude Marathi. Med. School Palasdeo;"""L.G. Bansude Marathi. Med. School Palasdeo"",";;L.G. Bansude Marathi. Med. School Palasdeo;"""L.G. Bansude Marathi. Med. School Palasdeo"","
L.G. Bansude Higher Sch. Vidalaya Palasdeo;"""L.G. Bansude Higher Sch. Vidalaya Palasdeo"",";;L.G. Bansude Higher Sch. Vidalaya Palasdeo;"""L.G. Bansude Higher Sch. Vidalaya Palasdeo"","
Shrri Palasnath Pri. Primary & Primary Sch. Palasdev;"""Shrri Palasnath Pri. Primary & Primary Sch. Palasdev"",";;Shrri Palasnath Pri. Primary & Primary Sch. Palasdev;"""Shrri Palasnath Pri. Primary & Primary Sch. Palasdev"","
Zpps Malewadi;"""Zpps Malewadi"",";;Zpps Malewadi;"""Zpps Malewadi"","
Zpps Madhala Mala;"""Zpps Madhala Mala"",";;Zpps Madhala Mala;"""Zpps Madhala Mala"","
Zpps Shinde Wasti;"""Zpps Shinde Wasti"",";;Zpps Shinde Wasti;"""Zpps Shinde Wasti"","
Zpps Shelarpatta;"""Zpps Shelarpatta"",";;Zpps Shelarpatta;"""Zpps Shelarpatta"","
Zpps Bandewadi;"""Zpps Bandewadi"",";;Zpps Bandewadi;"""Zpps Bandewadi"","
Zpps Bhavadi;"""Zpps Bhavadi"",";;Zpps Bhavadi;"""Zpps Bhavadi"","
Zpps Nhavi;"""Zpps Nhavi"",";;Zpps Nhavi;"""Zpps Nhavi"","
Zpps Boratwadi;"""Zpps Boratwadi"",";;Zpps Boratwadi;"""Zpps Boratwadi"","
Zpps Dobalwadi;"""Zpps Dobalwadi"",";;Zpps Dobalwadi;"""Zpps Dobalwadi"","
Zpps Kargal Markad Wasti;"""Zpps Kargal Markad Wasti"",";;Zpps Kargal Markad Wasti;"""Zpps Kargal Markad Wasti"","
Zpps Devkatewasti;"""Zpps Devkatewasti"",";;Zpps Devkatewasti;"""Zpps Devkatewasti"","
Zpps Kalashi;"""Zpps Kalashi"",";;Zpps Kalashi;"""Zpps Kalashi"","
Zpps Redakewasti;"""Zpps Redakewasti"",";;Zpps Redakewasti;"""Zpps Redakewasti"","
